Speaker Name,イン点,アウト点,文字起こし,色選択
千葉,00:19:07:16,00:19:46:15,そういう遺伝子が、哺乳類の尻尾のところではそれが形成に関わっている。そういう話でしたけど、昆虫の場合にもやっぱりあるし、CDXに関係するとおそらく想像だと考えられるのがこうなるだから、やっぱりそれは想像ではないんだけど、やっぱり尻尾の先のところに伸ばしていくのに関わっているということで、遺伝子ネットワーク、つまり発生のネットワークのところのアルゴリズムのところは共通なものが使われていると考えることができますよね。 そういう遺伝子の哺乳類の尻尾のところではそれが形成に関わっているという話でしたけど。昆虫の場合にもやっぱりリンクし、CDXの関係するとおそらくそうだと考えられるのがこうなるだからやっぱりそれは想像ではないんだけど、やっぱりこの先のところに伸ばしていくのに関わっているということで、遺伝子ネットワーク、つまり特性のネットワークのところのアルゴリズムのところは共通なものが使われている。 そうです。,Lavender
千葉,00:19:46:17,00:20:05:09,そうすると、そういう遺伝子のレベルで見た時には、もちろん全部が共通ではなくて、部分的に共通なだけですけれども、でもそういう共通な部分が使いまわされている、1種のツールキットが使い回されているっていうことは、見方を変えると。 そうすると、そういう遺伝子のレベルで見たときには、もちろん全部が共通ではなくて、分析に共通なだけですけれども、でも、そういう統一な部分が使い回されている、1種のツールキットが使い回されているっていうことは、見方を変えると。,Lavender
千葉,00:20:05:11,00:20:15:21,同じ視点で形づくり、ボディプランの作り方という面で共通のものと考えることってできないんですかね。 同じ視点で形づくり、ボディプランの作り方という面で共通のものと考えることができないんですかね。,Lavender
東島,00:20:15:23,00:20:31:23,体幹の後方への延長部分っていう意味では一緒だと思います。その体幹の中に、その脊椎動物の尻尾だと、そもそも対空が存在しないので、その内蔵型が入れられないっていうのがあって、その点も脊椎は入れられるので、そこには大きな違いがあると思いますけど、その体幹を後ろに伸ばす、胴体を伸ばす仕組みという意味では一緒だと思います。 体幹の後方への延長部分という意味では一緒だと思います。その体幹の中に、その脊椎動物の尻尾だと、そもそも対空が存在しないので、その内蔵型が入れられないっていうのがあって、その点無責任には入れられるので、そこには大きな違いがあると思いますけど。,Violet
東島,00:20:31:24,00:20:37:18,その体幹を後ろに伸ばす、胴体を伸ばす仕組みって意味では一緒だと思います。,Violet
千葉,00:20:37:20,00:20:50:01,そうすると、見ようによっては同じ尻尾額の中に含めることも可能です。逆に言うと、尻尾額を哺乳類からもっと広く広げることも可能ですよね。 利用によっては同じ自己の中に含めることも可能ですよね。工学の類からもっと広く広げることも可能です。,Lavender
東島,00:20:50:01,00:20:53:07,拡大はできると思います。 そうですね。拡大はできると思います。,Violet
千葉,00:20:53:09,00:20:57:24,ここで難題が生じるんですけど。 ここで何台か生じるんですけど。,Lavender
千葉,00:20:58:01,00:21:19:12,僕、海やてるんですね。海の海を割と専門に。別にだからどうだって話じゃないんですけど。哺乳類とか人は例えば東島さんだったら。人文系のこともやっておられますし。もともとそういうことをやっておられたから。当然人との関係というのを大事にするので、意思疎通っていうのはとても大切にするじゃないですか。 僕、開発を割と専門に。別にだからどうだという話じゃないんですけど、哺乳類とか人は、例えば当時さんだったら人文系のこともやっておられますし、もともとそういうことをやっておられたのが、当然人との関係というのを大事にするので、意思疎通というのはとても大切にするじゃないですか。,Lavender
千葉,00:21:19:14,00:21:23:07,サルも意思疎通できるんですかね。,Lavender
東島,00:21:23:13,00:21:24:20,できると思います。,Violet
千葉,00:21:25:01,00:21:27:14,犬も意思疎通できますよ。,Lavender
東島,00:21:27:14,00:21:28:09,できます、でき。,Violet
千葉,00:21:28:11,00:21:39:11,で、サルも意思疎通できるんですかね。犬も意思疎通できますよね。尻尾を振ったりなんかして。鼠も意思疎通できる人いますよね。でも書いて根本的に人との意思疎通を。 ますもできる人い。 ますでも書いて、根本的に人との意思疎通を。,Lavender
千葉,00:21:39:13,00:21:45:06,意思疎通を拒否するんですよ。何を考えているのか分からないんです。 意思疎通は拒否するんですよ。何を考えているのかわからないんです。,Lavender
東島,00:21:45:09,00:21:46:16,確かに。 確かに。,Violet
千葉,00:21:46:18,00:21:48:07,全く違う存在なんですね。 使う存在なんですね。,Lavender
東島,00:21:48:08,00:21:50:08,そうですね。 そうですね。,Violet
千葉,00:21:50:10,00:22:36:13,そういう存在をやっていると。ちょっと何ていうのかな。尻尾という概念がにわかに崩れたんですね。なぜかというと、例えば発生学的な話をすると、ショウジョウバエとそれからヒトネズミ、さっきの話とそれからだとかCDXなんかもやっぱり同じファミリーというか、同じ起源を持っている遺伝子が、当然貝類でも体の前後軸の後ろのところで発生初期に関わっている。 そういう存在をやっていると、ちょっと、なんていうのかな。尻尾という概念がにわかに崩れたことですね。こう言うと、例えば発生学的な話をすると、ショウジョウバエとそれから。 ネズミ、さっきのととそれからこうCDXがやっぱり同じファミリーというか、同じ起源を持っているそうですが、当然貝類でも体の前後軸の一部のところで発生初期に関わっている。,Lavender
千葉,00:22:36:15,00:23:03:04,活躍してるんですけど、ところが巻貝、例えば気概で発生が進んでいくと体がねじれるんですよ。そうすると何が起きるかというと、例えば肛門科だとか生殖腺が頭の後ろに来るんですよね。後で。それから例えば特に生殖腺なんかはそうなんですけど、ドラゴンボールの話を本に書かれてた尻尾の話で。 活躍してるんですけど、ところが巻貝が。 派生が進んでいくと体がねじれるんですよ。そうすると、何が起きるかというと、体、例えば肛門科とか生殖腺が頭の。 それから例えば、特に生殖腺なんかはそうなんですけど、ドラゴンボールの話をする。,Lavender
